Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0.23683074999996462,1300,,,,-0.03408203125,0.02841796875,-0.98046875,0.0005302643823968812,19.17922938820605,11.815116786956787,1.2440369725227356,16806,0,14.698437727394657,0.9328516104193977,6.351203503972725,20.74011382996417,1.3052822102996275,0.212890625,,
0.2387527499997523,1333,,,,-0.039453125,0.01845703125,-0.98505859375,0.0009300837188066025,23.097362242784154,11.777163410186768,1.4226563453674317,18189,0,16.754847915351558,1.7700289235846216,10.567893617461946,13.111866021556173,1.37891865294109,0.29013671875,,
3.7377632499996105,1366,,,,-0.0484375,0.00166015625,-0.9888671875,0.001384952327719297,27.685715370805145,11.74068899154663,1.6223963141441344,19960,0,19.048042493042477,2.8947929206407212,15.198400535347952,9.593174403579441,1.4539421547733924,0.3513671875,,
7.237543249999639,1399,,,,-0.0400390625,0.031640625,-0.98740234375,0.0017064482890291016,31.80177668830271,11.702347087860108,1.8064962804317475,21308,0,21.140219684417627,3.8081672881083386,18.021074385609236,8.36641934747492,1.504988571837949,0.2875,,
10.737468249999823,1432,,,,-0.0451171875,0.02646484375,-0.98779296875,0.002181530312452193,36.02204115453667,11.662000274658203,2.024427628517151,22868,0,23.608868587301014,5.224150952294742,22.128974349030237,6.900639002207856,1.5259567058314898,0.32080078125,,
14.238086749999596,1465,,,,-0.07880859375,-0.52001953125,-0.7259765625,0.0024457759606764527,41.372020439165865,11.625122356414796,2.2412433981895448,24104,0,26.054732097439647,6.17512186026119,23.705350742062002,6.7105772097674095,1.5882882521501198,0.7041015625,,
17.739328749999586,1498,,,,-0.0458984375,0.01484375,-0.99013671875,0.002904845600263188,46.62536459052618,11.584459972381591,2.448414170742035,25610,0,28.36355072928692,7.790516359820695,27.47280012056371,5.986630979071651,1.644305534505287,0.56826171875,,
21.238274249999737,1531,,,,-0.03193359375,0,-0.98984375,0.003501267365902305,54.09976522579755,11.545117330551147,2.6665562272071837,27419,0,30.785692869119885,10.05314669434078,32.66022105790037,5.383058017311008,1.7575073075192973,0.81279296875,,
24.738333749999615,1564,,,,-0.0376953125,0.0275390625,-0.98642578125,0.004094224010082941,60.21195967407818,11.505898809432983,2.868890178203583,28768,0,33.00914158018751,12.334278294746612,37.36876606328669,4.882987149934817,1.824200371958934,1.1646484375,,
28.239980999999638,1597,,,,-0.033984375,0.014453125,-0.99169921875,0.004448526195051284,66.05107927081895,11.468770265579224,3.0702861547470093,30160,0,35.21236727931297,14.049611334759415,39.90708619595816,4.7022910927591095,1.8764583366610799,1.44560546875,,
31.738209249999613,1630,,,,-0.0943359375,0.067578125,-1.0087890625,0.00503940609380467,74.02684712056346,11.428561401367187,3.2977076888084413,31422,0,37.68804362105624,16.58234445025833,44.003736424840795,4.464931882958961,1.964411737160398,1.55576171875,,
35.23901024999964,1663,,,,-0.02119140625,0.0025390625,-0.98154296875,0.005347834019383391,79.9266399668554,11.38821120262146,3.4951956629753114,32971,0,39.80401946501554,18.464354317053395,46.389302300450325,4.329217067601763,2.0080733019138846,0.66142578125,,
38.73834024999953,1696,,,,-0.03330078125,0.01669921875,-0.9900390625,0.0059372825317614885,88.36144178980805,11.338131523132324,3.8127339601516725,34238,0,43.229170158721296,21.28762425090034,49.250228275314136,4.1513848011775885,2.0441748659108656,0.4529296875,,
42.23856824999964,1729,,,,-0.03681640625,0.02119140625,-0.99140625,0.0064019439921108425,95.36180085623533,11.292571973800658,4.0630711078643795,35488,0,45.88252016578049,23.79126337934406,51.85258771527428,4.00857441362346,2.078434680530717,0.47001953125,,
45.738526999999635,1762,,,,-0.0314453125,0.01943359375,-0.98662109375,0.007052636378983732,102.3814942687474,11.245567178726196,4.352805495262146,36262,0,48.949703039022644,26.779406938962257,54.706092553615065,3.827503332221376,2.091672683444181,0.55205078125,,
