Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0.4174620000000694,1200,,,,-0.02939453125,0.00615234375,-0.9927734375,0.0005863306246438347,6.285880253232759,7.886676836013794,0.9898364782333374,9663,0,7.806514180176718,0.5933661656413982,7.600148278236856,11.12801386763657,0.805371588625046,0.1451171875,,
0.43417475000001715,1230,,,,-0.031640625,0.00283203125,-0.98857421875,0.0005637818277257061,7.153006016522988,7.8640072584152225,1.1005324125289917,10636,0,8.654594550975338,0.627903573206018,7.254333522538514,11.813038776904163,0.8267776469923946,0.15830078125,,
4.511275249999994,1260,,,,-0.0322265625,0.00791015625,-0.9888671875,0.0006786703099354386,9.436593592852011,7.843478059768676,1.2156928777694702,11590,0,9.53526505319986,0.8236075510416476,8.633188563530302,11.746671438939062,0.989600592082967,0.32099609375,,
8.564303750000022,1290,,,,-0.03037109375,0.008984375,-0.990234375,0.000749254091243898,10.461728852370689,7.823971128463745,1.3390722811222076,12577,0,10.476858584767987,0.9867661921340483,9.414590250598632,10.872298752865719,0.9987508981292019,0.18896484375,,
12.653195999999994,1320,,,,-0.026953125,0.00146484375,-0.9861328125,0.0009359463755725522,12.847023448724853,7.803605318069458,1.4666889190673829,13560,0,11.445469035499823,1.3291582817348233,11.617453191082898,9.754240093643357,1.1223870443892041,0.155859375,,
16.816761249999992,1350,,,,-0.0216796875,-0.00087890625,-0.98056640625,0.0010061250526426314,15.467675921560703,7.7857211351394655,1.595457535982132,14541,0,12.421778708408056,1.532191260626843,12.334947743762202,10.369075664396004,1.245459793105126,0.244921875,,
21.169939749999994,1380,,,,-0.036328125,-0.0001953125,-0.9896484375,0.001091580257109419,16.58161172099497,7.76781861782074,1.694843053817749,15547,0,13.165232692114074,1.777514136434291,13.500411488955857,9.410142947765033,1.259705644869955,0.29326171875,,
25.30272525000002,1410,,,,-0.05302734375,-0.019140625,-0.99052734375,0.0010593328864773092,18.906253507767605,7.750522971153259,1.814640372991562,16525,0,14.064404906071417,1.833153984302858,13.038141850168174,10.44831515501601,1.3442938149573311,0.36572265625,,
29.52103625000001,1440,,,,-0.02509765625,0.002734375,-0.98984375,0.001295723657256901,21.505533854166668,7.732117319107056,1.9125763475894928,17413,0,14.788272128794706,2.3627327151531468,15.978996796912146,9.19505176738676,1.4544075198847528,0.2271484375,,
33.51658350000003,1470,,,,-0.027734375,-0.0103515625,-0.98515625,0.0015382306322746057,23.379132851786995,7.716362571716308,1.9862301468849182,18369,0,15.32646300265111,2.9600094641325803,19.32107902154937,7.961635286962014,1.5253811709861493,0.1939453125,,
37.57094974999998,1500,,,,-0.0359375,0.01025390625,-0.98828125,0.0019440514840120588,26.20965856793283,7.699885630607605,2.078574371337891,19391,0,16.00476851446868,3.9476218367365603,24.66402061372638,6.690515415420049,1.6375941836293657,0.182421875,,
41.69135999999999,1530,,,,-0.04248046875,-0.0009765625,-0.99140625,0.002173178736431104,29.126306292654455,7.685530829429626,2.175990176200867,20289,0,16.723645378633073,4.617405702582277,27.609410571443693,6.342912430050705,1.7417882909690585,0.28115234375,,
46.004686000000014,1560,,,,-0.0296875,0.0060546875,-0.98681640625,0.0023644122651610188,31.529543120285567,7.671785569190979,2.238023102283478,21065,0,17.16963705435043,5.214860922856507,30.375514504688386,6.060261171579577,1.8365921687504347,0.162109375,,
50.130157999999994,1590,,,,-0.03271484375,0.02626953125,-0.99580078125,0.002526876296044111,34.46110446973779,7.655532693862915,2.345480263233185,22046,0,17.95588836196592,5.833475876022538,32.48922423222427,5.918990343661994,1.9192328382120714,0.15029296875,,
54.248222250000005,1620,,,,-0.03173828125,0.005078125,-0.9900390625,0.0027831906130158057,37.66457042474856,7.640069317817688,2.456638956069946,22887,0,18.768881952642136,6.670468620733527,35.546605143848964,5.655014190136025,2.00704509322615,0.15205078125,,
58.63213599999999,1650,,,,-0.026171875,0.00615234375,-0.98916015625,0.003027668528080376,41.048979660560356,7.622270679473877,2.5587011694908144,23805,0,19.503099086496718,7.547003932993158,38.701530244434636,5.445517046776519,2.105053403181345,0.18681640625,,
63.297572,1680,,,,-0.02705078125,0.00283203125,-0.9853515625,0.0032975595937822224,45.19687415813577,7.600506901741028,2.7173537969589234,24629,0,20.653261335900243,8.504529877665913,41.181404717493166,5.319127679646589,2.188513709002575,0.23310546875,,
